"Time Series Data"
"DBKEY","STATION","TYPE","UNITS","FQ","STAT","STRATA","OPNUM","RCDR","AGENCY","START","END","CNTY","LAT","LONG","SEC","TWP","RNG","ALTERNATE ID"
"LA373","3AS3WX","AIRT","Degrees Celsius","DA","MEAN","0","","CR10","WMD","2000","2023","DAD","255106","804558","18","53","36","3AS3W+AT",""
"Station","DBKEY","Daily Date","Data Value","Qualifer","Revision Date"
"3AS3WX","LA373","01-FEB-2022","15.88","","07-FEB-2022"
"3AS3WX","LA373","02-FEB-2022","18.90","E","07-FEB-2022"
"3AS3WX","LA373","03-FEB-2022","21.03","","07-FEB-2022"
"3AS3WX","LA373","04-FEB-2022","21.87","","07-FEB-2022"
"3AS3WX","LA373","05-FEB-2022","21.71","","07-FEB-2022"
"3AS3WX","LA373","06-FEB-2022","21.25","","14-FEB-2022"
"3AS3WX","LA373","07-FEB-2022","21.12","","14-FEB-2022"
"3AS3WX","LA373","08-FEB-2022","19.82","","14-FEB-2022"
"3AS3WX","LA373","09-FEB-2022","16.08","","14-FEB-2022"
"3AS3WX","LA373","10-FEB-2022","17.72","","14-FEB-2022"
"3AS3WX","LA373","11-FEB-2022","20.42","","14-FEB-2022"
"3AS3WX","LA373","12-FEB-2022","22.50","","14-FEB-2022"
"3AS3WX","LA373","13-FEB-2022","19.71","","21-FEB-2022"
"3AS3WX","LA373","14-FEB-2022","14.72","","21-FEB-2022"
"3AS3WX","LA373","15-FEB-2022","17.18","","21-FEB-2022"
"3AS3WX","LA373","16-FEB-2022","21.24","","21-FEB-2022"
"3AS3WX","LA373","17-FEB-2022","23.06","","21-FEB-2022"
"3AS3WX","LA373","18-FEB-2022","23.98","","21-FEB-2022"
"3AS3WX","LA373","19-FEB-2022","22.97","","21-FEB-2022"
"3AS3WX","LA373","20-FEB-2022","21.00","","28-FEB-2022"
"3AS3WX","LA373","21-FEB-2022","21.77","","28-FEB-2022"
"3AS3WX","LA373","22-FEB-2022","22.56","","28-FEB-2022"
"3AS3WX","LA373","23-FEB-2022","23.01","","28-FEB-2022"
"3AS3WX","LA373","24-FEB-2022","22.90","E","28-FEB-2022"
"3AS3WX","LA373","25-FEB-2022","22.88","","28-FEB-2022"
"3AS3WX","LA373","26-FEB-2022","22.75","","28-FEB-2022"
"3AS3WX","LA373","27-FEB-2022","22.93","","07-MAR-2022"
"3AS3WX","LA373","28-FEB-2022","22.77","","07-MAR-2022"
"3AS3WX","LA373","01-MAR-2022","20.10","","07-MAR-2022"
"3AS3WX","LA373","02-MAR-2022","20.21","","07-MAR-2022"
"3AS3WX","LA373","03-MAR-2022","21.87","","07-MAR-2022"
"3AS3WX","LA373","04-MAR-2022","21.96","","07-MAR-2022"
"3AS3WX","LA373","05-MAR-2022","22.60","","07-MAR-2022"
"3AS3WX","LA373","06-MAR-2022","23.25","","14-MAR-2022"
"3AS3WX","LA373","07-MAR-2022","23.70","","14-MAR-2022"
"3AS3WX","LA373","08-MAR-2022","24.39","","14-MAR-2022"
"3AS3WX","LA373","09-MAR-2022","24.56","","14-MAR-2022"
"3AS3WX","LA373","10-MAR-2022","25.31","","14-MAR-2022"
"3AS3WX","LA373","11-MAR-2022","25.44","","14-MAR-2022"
"3AS3WX","LA373","12-MAR-2022","22.41","","14-MAR-2022"
"3AS3WX","LA373","13-MAR-2022","15.81","","21-MAR-2022"
"3AS3WX","LA373","14-MAR-2022","19.17","","21-MAR-2022"
"3AS3WX","LA373","15-MAR-2022","22.18","","21-MAR-2022"
"3AS3WX","LA373","16-MAR-2022","24.10","","21-MAR-2022"
"3AS3WX","LA373","17-MAR-2022","23.44","","21-MAR-2022"
"3AS3WX","LA373","18-MAR-2022","24.70","","21-MAR-2022"
"3AS3WX","LA373","19-MAR-2022","25.41","","21-MAR-2022"
"3AS3WX","LA373","20-MAR-2022","24.72","","28-MAR-2022"
"3AS3WX","LA373","21-MAR-2022","21.95","","28-MAR-2022"
"3AS3WX","LA373","22-MAR-2022","22.80","","28-MAR-2022"
"3AS3WX","LA373","23-MAR-2022","25.17","","28-MAR-2022"
"3AS3WX","LA373","24-MAR-2022","25.83","","28-MAR-2022"
"3AS3WX","LA373","25-MAR-2022","21.26","","28-MAR-2022"
"3AS3WX","LA373","26-MAR-2022","19.67","","28-MAR-2022"
"3AS3WX","LA373","27-MAR-2022","20.08","","04-APR-2022"
"3AS3WX","LA373","28-MAR-2022","21.31","","04-APR-2022"
"3AS3WX","LA373","29-MAR-2022","22.44","","04-APR-2022"
"3AS3WX","LA373","30-MAR-2022","22.87","","04-APR-2022"
"3AS3WX","LA373","31-MAR-2022","24.73","","04-APR-2022"
"3AS3WX","LA373","01-APR-2022","26.16","","04-APR-2022"
"3AS3WX","LA373","02-APR-2022","25.79","","04-APR-2022"
"3AS3WX","LA373","03-APR-2022","23.37","","11-APR-2022"
"3AS3WX","LA373","04-APR-2022","22.86","","11-APR-2022"
"3AS3WX","LA373","05-APR-2022","25.21","","11-APR-2022"
"3AS3WX","LA373","06-APR-2022","26.72","","11-APR-2022"
"3AS3WX","LA373","07-APR-2022","26.42","","11-APR-2022"
"3AS3WX","LA373","08-APR-2022","22.06","","11-APR-2022"
"3AS3WX","LA373","09-APR-2022","19.49","","11-APR-2022"
"3AS3WX","LA373","10-APR-2022","17.94","","18-APR-2022"
"3AS3WX","LA373","11-APR-2022","20.36","","18-APR-2022"
"3AS3WX","LA373","12-APR-2022","21.56","","18-APR-2022"
"3AS3WX","LA373","13-APR-2022","23.09","","18-APR-2022"
"3AS3WX","LA373","14-APR-2022","24.42","","18-APR-2022"
"3AS3WX","LA373","15-APR-2022","23.59","","18-APR-2022"
"3AS3WX","LA373","16-APR-2022","24.42","","18-APR-2022"
"3AS3WX","LA373","17-APR-2022","24.73","","25-APR-2022"
"3AS3WX","LA373","18-APR-2022","24.81","","25-APR-2022"
"3AS3WX","LA373","19-APR-2022","24.30","","25-APR-2022"
"3AS3WX","LA373","20-APR-2022","22.27","","25-APR-2022"
"3AS3WX","LA373","21-APR-2022","22.44","","25-APR-2022"
"3AS3WX","LA373","22-APR-2022","22.92","","25-APR-2022"
"3AS3WX","LA373","23-APR-2022","22.69","","25-APR-2022"
"3AS3WX","LA373","24-APR-2022","23.16","","02-MAY-2022"
"3AS3WX","LA373","25-APR-2022","23.67","","02-MAY-2022"
"3AS3WX","LA373","26-APR-2022","23.85","","02-MAY-2022"
"3AS3WX","LA373","27-APR-2022","23.38","","02-MAY-2022"
"3AS3WX","LA373","28-APR-2022","23.52","","02-MAY-2022"
"3AS3WX","LA373","29-APR-2022","22.69","","02-MAY-2022"
"3AS3WX","LA373","30-APR-2022","23.00","","02-MAY-2022"
"3AS3WX","LA373","01-MAY-2022","23.26","","05-MAY-2022"
"3AS3WX","LA373","02-MAY-2022","23.64","","05-MAY-2022"
"3AS3WX","LA373","03-MAY-2022","23.54","","05-MAY-2022"
"3AS3WX","LA373","04-MAY-2022","23.89","","09-MAY-2022"
"3AS3WX","LA373","05-MAY-2022","25.01","","09-MAY-2022"
"3AS3WX","LA373","06-MAY-2022","26.21","","09-MAY-2022"
"3AS3WX","LA373","07-MAY-2022","26.07","","09-MAY-2022"
"3AS3WX","LA373","08-MAY-2022","26.11","","16-MAY-2022"
"3AS3WX","LA373","09-MAY-2022","24.67","","16-MAY-2022"
"3AS3WX","LA373","10-MAY-2022","22.92","","16-MAY-2022"
"3AS3WX","LA373","11-MAY-2022","21.61","","16-MAY-2022"
"3AS3WX","LA373","12-MAY-2022","21.03","","16-MAY-2022"
"3AS3WX","LA373","13-MAY-2022","22.46","","16-MAY-2022"
"3AS3WX","LA373","14-MAY-2022","24.31","","16-MAY-2022"
"3AS3WX","LA373","15-MAY-2022","24.69","","23-MAY-2022"
"3AS3WX","LA373","16-MAY-2022","24.38","","23-MAY-2022"
"3AS3WX","LA373","17-MAY-2022","24.68","","23-MAY-2022"
"3AS3WX","LA373","18-MAY-2022","25.75","","23-MAY-2022"
"3AS3WX","LA373","19-MAY-2022","26.29","","23-MAY-2022"
"3AS3WX","LA373","20-MAY-2022","25.12","","23-MAY-2022"
"3AS3WX","LA373","21-MAY-2022","26.71","","23-MAY-2022"
"3AS3WX","LA373","22-MAY-2022","26.90","","31-MAY-2022"
"3AS3WX","LA373","23-MAY-2022","26.17","","31-MAY-2022"
"3AS3WX","LA373","24-MAY-2022","25.64","","31-MAY-2022"
"3AS3WX","LA373","25-MAY-2022","25.69","","31-MAY-2022"
"3AS3WX","LA373","26-MAY-2022","25.63","","31-MAY-2022"
"3AS3WX","LA373","27-MAY-2022","24.82","","31-MAY-2022"
"3AS3WX","LA373","28-MAY-2022","25.34","","31-MAY-2022"
"3AS3WX","LA373","29-MAY-2022","22.71","","31-MAY-2022"
"3AS3WX","LA373","30-MAY-2022","23.12","","06-JUN-2022"
"3AS3WX","LA373","31-MAY-2022","23.79","","06-JUN-2022"
"3AS3WX","LA373","01-JUN-2022","24.30","","06-JUN-2022"
"3AS3WX","LA373","02-JUN-2022","23.89","","06-JUN-2022"
"3AS3WX","LA373","03-JUN-2022","21.91","","06-JUN-2022"
"3AS3WX","LA373","04-JUN-2022","24.88","","06-JUN-2022"
"3AS3WX","LA373","05-JUN-2022","26.35","","13-JUN-2022"
"3AS3WX","LA373","06-JUN-2022","27.17","","13-JUN-2022"
"3AS3WX","LA373","07-JUN-2022","24.74","","13-JUN-2022"
"3AS3WX","LA373","08-JUN-2022","26.62","","13-JUN-2022"
"3AS3WX","LA373","09-JUN-2022","25.20","","13-JUN-2022"
"3AS3WX","LA373","10-JUN-2022","24.84","","13-JUN-2022"
"3AS3WX","LA373","11-JUN-2022","25.64","","13-JUN-2022"
"3AS3WX","LA373","12-JUN-2022","27.94","","20-JUN-2022"
"3AS3WX","LA373","13-JUN-2022","28.12","","20-JUN-2022"
"3AS3WX","LA373","14-JUN-2022","28.27","","20-JUN-2022"
"3AS3WX","LA373","15-JUN-2022","28.04","","20-JUN-2022"
"3AS3WX","LA373","16-JUN-2022","28.33","","20-JUN-2022"
"3AS3WX","LA373","17-JUN-2022","28.52","","20-JUN-2022"
"3AS3WX","LA373","18-JUN-2022","27.54","","20-JUN-2022"
"3AS3WX","LA373","19-JUN-2022","26.58","","27-JUN-2022"
"3AS3WX","LA373","20-JUN-2022","26.91","","27-JUN-2022"
"3AS3WX","LA373","21-JUN-2022","27.45","","27-JUN-2022"
"3AS3WX","LA373","22-JUN-2022","26.32","","27-JUN-2022"
"3AS3WX","LA373","23-JUN-2022","27.73","","27-JUN-2022"
"3AS3WX","LA373","24-JUN-2022","28.30","","27-JUN-2022"
"3AS3WX","LA373","25-JUN-2022","26.82","","27-JUN-2022"
"3AS3WX","LA373","26-JUN-2022","25.56","","05-JUL-2022"
"3AS3WX","LA373","27-JUN-2022","27.23","","05-JUL-2022"
"3AS3WX","LA373","28-JUN-2022","27.76","","05-JUL-2022"
"3AS3WX","LA373","29-JUN-2022","27.42","","05-JUL-2022"
"3AS3WX","LA373","30-JUN-2022","27.42","","05-JUL-2022"
"3AS3WX","LA373","01-JUL-2022","28.54","","05-JUL-2022"
"3AS3WX","LA373","02-JUL-2022","28.38","","05-JUL-2022"
"3AS3WX","LA373","03-JUL-2022","28.93","","05-JUL-2022"
"3AS3WX","LA373","04-JUL-2022","28.74","","11-JUL-2022"
"3AS3WX","LA373","05-JUL-2022","27.99","","11-JUL-2022"
"3AS3WX","LA373","06-JUL-2022","27.10","","11-JUL-2022"
"3AS3WX","LA373","07-JUL-2022","28.33","","11-JUL-2022"
"3AS3WX","LA373","08-JUL-2022","28.70","","11-JUL-2022"
"3AS3WX","LA373","09-JUL-2022","28.08","","11-JUL-2022"
"3AS3WX","LA373","10-JUL-2022","28.73","","18-JUL-2022"
"3AS3WX","LA373","11-JUL-2022","29.04","","18-JUL-2022"
"3AS3WX","LA373","12-JUL-2022","28.46","","18-JUL-2022"
"3AS3WX","LA373","13-JUL-2022","27.62","","18-JUL-2022"
"3AS3WX","LA373","14-JUL-2022","28.25","","18-JUL-2022"
"3AS3WX","LA373","15-JUL-2022","26.42","","18-JUL-2022"
"3AS3WX","LA373","16-JUL-2022","26.60","","18-JUL-2022"
"3AS3WX","LA373","17-JUL-2022","28.33","","25-JUL-2022"
"3AS3WX","LA373","18-JUL-2022","28.91","","25-JUL-2022"
"3AS3WX","LA373","19-JUL-2022","29.10","","25-JUL-2022"
"3AS3WX","LA373","20-JUL-2022","29.30","","25-JUL-2022"
"3AS3WX","LA373","21-JUL-2022","29.44","","25-JUL-2022"
"3AS3WX","LA373","22-JUL-2022","27.95","","25-JUL-2022"
"3AS3WX","LA373","23-JUL-2022","28.64","","25-JUL-2022"
"3AS3WX","LA373","24-JUL-2022","28.92","","28-JUL-2022"
"3AS3WX","LA373","25-JUL-2022","28.82","","28-JUL-2022"
"3AS3WX","LA373","26-JUL-2022","25.30","","28-JUL-2022"
"3AS3WX","LA373","27-JUL-2022","27.72","","01-AUG-2022"
"3AS3WX","LA373","28-JUL-2022","28.95","","01-AUG-2022"
"3AS3WX","LA373","29-JUL-2022","29.04","","01-AUG-2022"
"3AS3WX","LA373","30-JUL-2022","29.05","","01-AUG-2022"
"3AS3WX","LA373","31-JUL-2022","29.23","","08-AUG-2022"
"3AS3WX","LA373","01-AUG-2022","29.50","","08-AUG-2022"
"3AS3WX","LA373","02-AUG-2022","28.88","","08-AUG-2022"
"3AS3WX","LA373","03-AUG-2022","28.06","","08-AUG-2022"
"3AS3WX","LA373","04-AUG-2022","28.38","","08-AUG-2022"
"3AS3WX","LA373","05-AUG-2022","28.12","","08-AUG-2022"
"3AS3WX","LA373","06-AUG-2022","28.73","","08-AUG-2022"
"3AS3WX","LA373","07-AUG-2022","28.18","","15-AUG-2022"
"3AS3WX","LA373","08-AUG-2022","28.31","","15-AUG-2022"
"3AS3WX","LA373","09-AUG-2022","28.09","","15-AUG-2022"
"3AS3WX","LA373","10-AUG-2022","28.88","","15-AUG-2022"
"3AS3WX","LA373","11-AUG-2022","28.75","","15-AUG-2022"
"3AS3WX","LA373","12-AUG-2022","28.52","","15-AUG-2022"
"3AS3WX","LA373","13-AUG-2022","26.76","","15-AUG-2022"
"3AS3WX","LA373","14-AUG-2022","26.10","","22-AUG-2022"
"3AS3WX","LA373","15-AUG-2022","26.75","","22-AUG-2022"
"3AS3WX","LA373","16-AUG-2022","28.08","","22-AUG-2022"
"3AS3WX","LA373","17-AUG-2022","28.97","","22-AUG-2022"
"3AS3WX","LA373","18-AUG-2022","29.24","","22-AUG-2022"
"3AS3WX","LA373","19-AUG-2022","29.36","","22-AUG-2022"
"3AS3WX","LA373","20-AUG-2022","29.01","","22-AUG-2022"
"3AS3WX","LA373","21-AUG-2022","29.49","","29-AUG-2022"
"3AS3WX","LA373","22-AUG-2022","28.93","","29-AUG-2022"
"3AS3WX","LA373","23-AUG-2022","27.68","","29-AUG-2022"
"3AS3WX","LA373","24-AUG-2022","26.97","","29-AUG-2022"
"3AS3WX","LA373","25-AUG-2022","27.78","","29-AUG-2022"
"3AS3WX","LA373","26-AUG-2022","27.30","","29-AUG-2022"
"3AS3WX","LA373","27-AUG-2022","27.75","","29-AUG-2022"
"3AS3WX","LA373","28-AUG-2022","26.94","","06-SEP-2022"
"3AS3WX","LA373","29-AUG-2022","27.28","","06-SEP-2022"
"3AS3WX","LA373","30-AUG-2022","28.76","","06-SEP-2022"
"3AS3WX","LA373","31-AUG-2022","27.81","","06-SEP-2022"
"3AS3WX","LA373","01-SEP-2022","27.11","","06-SEP-2022"
"3AS3WX","LA373","02-SEP-2022","28.14","","06-SEP-2022"
"3AS3WX","LA373","03-SEP-2022","28.50","","06-SEP-2022"
"3AS3WX","LA373","04-SEP-2022","28.92","","06-SEP-2022"
"3AS3WX","LA373","05-SEP-2022","27.05","","12-SEP-2022"
"3AS3WX","LA373","06-SEP-2022","28.18","","12-SEP-2022"
"3AS3WX","LA373","07-SEP-2022","28.16","","12-SEP-2022"
"3AS3WX","LA373","08-SEP-2022","26.53","","12-SEP-2022"
"3AS3WX","LA373","09-SEP-2022","27.94","","12-SEP-2022"
"3AS3WX","LA373","10-SEP-2022","28.96","","12-SEP-2022"
"3AS3WX","LA373","11-SEP-2022","27.44","","19-SEP-2022"
"3AS3WX","LA373","12-SEP-2022","27.39","","19-SEP-2022"
"3AS3WX","LA373","13-SEP-2022","27.39","","19-SEP-2022"
"3AS3WX","LA373","14-SEP-2022","25.94","","19-SEP-2022"
"3AS3WX","LA373","15-SEP-2022","25.93","","19-SEP-2022"
"3AS3WX","LA373","16-SEP-2022","25.91","","19-SEP-2022"
"3AS3WX","LA373","17-SEP-2022","25.47","","19-SEP-2022"
"3AS3WX","LA373","18-SEP-2022","26.01","","26-SEP-2022"
"3AS3WX","LA373","19-SEP-2022","26.92","","26-SEP-2022"
"3AS3WX","LA373","20-SEP-2022","26.65","","26-SEP-2022"
"3AS3WX","LA373","21-SEP-2022","27.55","","26-SEP-2022"
"3AS3WX","LA373","22-SEP-2022","27.34","","26-SEP-2022"
"3AS3WX","LA373","23-SEP-2022","28.76","","26-SEP-2022"
"3AS3WX","LA373","24-SEP-2022","27.32","","26-SEP-2022"
"3AS3WX","LA373","25-SEP-2022","28.02","","03-OCT-2022"
"3AS3WX","LA373","26-SEP-2022","25.99","","03-OCT-2022"
"3AS3WX","LA373","27-SEP-2022","24.51","","03-OCT-2022"
"3AS3WX","LA373","28-SEP-2022","26.61","","03-OCT-2022"
"3AS3WX","LA373","29-SEP-2022","25.39","","03-OCT-2022"
"3AS3WX","LA373","30-SEP-2022","23.17","","03-OCT-2022"
 
